season_year,week,full_name,team,receiving_tar,receiving_rec,receiving_yds,receiving_tds,air_yds,yac_yds,fpts_ppr
2016,1,Steve Smith,BAL,9,5,19,0,44,12,6.9
2016,2,Steve Smith,BAL,6,3,64,0,80,5,9.4
2016,3,Steve Smith,BAL,11,8,87,0,66,39,16.7
2016,4,Steve Smith,BAL,11,8,111,1,88,60,25.1
2016,5,Steve Smith,BAL,3,3,29,0,27,2,5.9
2016,9,Steve Smith,BAL,7,4,47,0,46,26,8.7
2016,10,Steve Smith,BAL,7,5,60,1,98,10,17
2016,11,Steve Smith,BAL,9,8,99,1,74,34,23.9
2016,12,Steve Smith,BAL,4,4,20,0,17,3,6
2016,13,Steve Smith,BAL,10,6,53,0,42,20,11.3
2016,14,Steve Smith,BAL,6,4,57,0,56,9,9.7
2016,15,Steve Smith,BAL,7,2,40,1,133,3,12
2016,16,Steve Smith,BAL,7,7,79,1,41,38,22.9
2016,17,Steve Smith,BAL,5,3,34,0,65,20,6.4
2016,1,Andre Johnson,TEN,7,3,30,0,85,8,6
2016,2,Andre Johnson,TEN,2,1,9,1,11,0,7.9
2016,3,Andre Johnson,TEN,3,0,0,0,58,0,0
2016,4,Andre Johnson,TEN,5,3,33,0,37,7,6.3
2016,5,Andre Johnson,TEN,4,2,13,1,53,0,9.3
2016,7,Andre Johnson,TEN,2,0,0,0,24,0,0
2016,1,Anquan Boldin,DET,3,3,35,0,5,30,6.5
2016,2,Anquan Boldin,DET,7,4,48,1,45,13,14.8
2016,3,Anquan Boldin,DET,6,4,22,1,45,7,12.2
2016,4,Anquan Boldin,DET,8,6,31,0,28,15,9.1
2016,5,Anquan Boldin,DET,4,4,48,0,28,20,8.8
2016,6,Anquan Boldin,DET,9,8,60,1,39,23,20
2016,7,Anquan Boldin,DET,4,3,28,1,25,7,11.8
2016,8,Anquan Boldin,DET,3,1,4,0,25,2,1.4
2016,9,Anquan Boldin,DET,4,2,10,1,27,4,9
2016,11,Anquan Boldin,DET,9,6,37,0,43,10,9.7
2016,12,Anquan Boldin,DET,9,7,69,1,54,31,19.9
2016,13,Anquan Boldin,DET,6,4,40,0,33,12,8
2016,14,Anquan Boldin,DET,6,3,49,1,40,22,13.9
2016,15,Anquan Boldin,DET,4,3,13,0,27,3,4.3
2016,16,Anquan Boldin,DET,7,5,33,0,32,19,8.3
2016,17,Anquan Boldin,DET,6,4,57,1,52,13,15.7
2016,1,Larry Fitzgerald,ARI,10,8,81,2,91,27,28.1
2016,2,Larry Fitzgerald,ARI,11,6,81,1,116,19,20.1
2016,3,Larry Fitzgerald,ARI,12,7,60,0,68,22,13
2016,4,Larry Fitzgerald,ARI,7,5,62,0,82,30,11.3
2016,5,Larry Fitzgerald,ARI,8,6,81,2,74,16,26.1
2016,6,Larry Fitzgerald,ARI,9,6,49,0,60,17,10.9
2016,7,Larry Fitzgerald,ARI,14,9,70,0,115,41,16
2016,8,Larry Fitzgerald,ARI,11,10,74,0,56,28,17.4
2016,10,Larry Fitzgerald,ARI,18,12,133,0,142,42,25.3
2016,11,Larry Fitzgerald,ARI,7,6,63,0,65,6,12.3
2016,12,Larry Fitzgerald,ARI,4,4,53,0,46,7,9.3
2016,13,Larry Fitzgerald,ARI,11,10,78,0,32,58,17.8
2016,14,Larry Fitzgerald,ARI,9,3,12,0,70,11,4.2
2016,15,Larry Fitzgerald,ARI,9,7,57,0,48,23,10.7
2016,16,Larry Fitzgerald,ARI,4,4,31,0,25,6,7.1
2016,17,Larry Fitzgerald,ARI,7,5,43,1,59,13,15.3
2016,1,Vincent Jackson,TB,7,2,18,0,92,1,3.8
2016,2,Vincent Jackson,TB,9,4,44,0,124,8,8.4
2016,3,Vincent Jackson,TB,6,3,37,0,83,1,6.7
2016,4,Vincent Jackson,TB,5,3,38,0,83,0,6.8
2016,5,Vincent Jackson,TB,5,3,36,0,53,6,6.6
2016,1,Devin Hester,BAL,0,0,0,0,NA,NA,0
2016,2,Devin Hester,BAL,0,0,0,0,NA,NA,0
2016,3,Devin Hester,BAL,0,0,0,0,NA,NA,-2
2016,4,Devin Hester,BAL,0,0,0,0,NA,NA,0
2016,5,Devin Hester,BAL,0,0,0,0,NA,NA,0
2016,7,Devin Hester,BAL,0,0,0,0,NA,NA,0
2016,9,Devin Hester,BAL,0,0,0,0,NA,NA,0
2016,10,Devin Hester,BAL,0,0,0,0,NA,NA,0
2016,11,Devin Hester,BAL,0,0,0,0,NA,NA,0
2016,12,Devin Hester,BAL,0,0,0,0,NA,NA,0
2016,13,Devin Hester,BAL,0,0,0,0,NA,NA,0
2016,14,Devin Hester,BAL,0,0,0,0,NA,NA,0
2016,1,Brandon Marshall,NYJ,8,3,32,0,84,7,6.2
2016,2,Brandon Marshall,NYJ,9,6,101,0,147,30,16.1
2016,3,Brandon Marshall,NYJ,10,3,27,0,117,13,5.7
2016,4,Brandon Marshall,NYJ,12,4,89,1,199,25,18.9
2016,5,Brandon Marshall,NYJ,15,8,114,1,162,19,25.4
2016,6,Brandon Marshall,NYJ,6,3,70,0,89,17,10
2016,7,Brandon Marshall,NYJ,8,3,39,0,86,-1,6.9
2016,8,Brandon Marshall,NYJ,9,4,68,0,129,20,10.8
2016,9,Brandon Marshall,NYJ,9,6,45,0,46,17,10.5
2016,10,Brandon Marshall,NYJ,6,4,15,0,10,9,5.5
2016,12,Brandon Marshall,NYJ,9,6,67,1,115,10,18.7
2016,13,Brandon Marshall,NYJ,8,4,43,0,121,3,8.3
2016,14,Brandon Marshall,NYJ,5,3,33,0,49,5,6.3
2016,15,Brandon Marshall,NYJ,11,1,16,0,187,0,2.6
2016,16,Brandon Marshall,NYJ,4,2,28,0,59,3,4.8
2016,1,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,2,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,3,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,4,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,5,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,6,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,7,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,8,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,9,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,10,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,12,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,13,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,14,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,15,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,16,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,17,Eric Weems,ATL,0,0,0,0,NA,NA,0
2016,1,Ted Ginn,CAR,1,1,5,0,5,0,3.5
2016,2,Ted Ginn,CAR,4,2,51,0,56,3,5.6
2016,3,Ted Ginn,CAR,7,3,62,0,163,12,9.7
2016,4,Ted Ginn,CAR,5,2,14,0,51,-1,3.4
2016,5,Ted Ginn,CAR,1,1,5,0,-1,6,-0.5
2016,6,Ted Ginn,CAR,8,5,54,0,100,12,11
2016,8,Ted Ginn,CAR,6,5,53,0,51,6,10.3
2016,9,Ted Ginn,CAR,7,5,40,0,30,22,9
2016,10,Ted Ginn,CAR,8,5,44,0,91,0,9.5
2016,11,Ted Ginn,CAR,4,3,46,1,78,0,14.9
2016,12,Ted Ginn,CAR,10,4,115,1,159,57,22.8
2016,13,Ted Ginn,CAR,6,5,80,1,79,11,19.6
2016,14,Ted Ginn,CAR,4,2,21,0,39,3,4.6
2016,15,Ted Ginn,CAR,8,4,64,1,169,5,16.4
2016,16,Ted Ginn,CAR,9,3,29,0,59,5,5.9
2016,17,Ted Ginn,CAR,7,4,69,0,48,41,13.3
2016,1,Danny Amendola,NE,4,3,48,0,47,5,7.8
2016,2,Danny Amendola,NE,4,4,50,2,35,15,19
2016,3,Danny Amendola,NE,2,2,23,0,10,13,4.3
2016,4,Danny Amendola,NE,2,0,0,0,53,0,0
2016,5,Danny Amendola,NE,2,2,11,0,0,11,3.1
2016,6,Danny Amendola,NE,2,2,30,0,24,6,5
2016,7,Danny Amendola,NE,0,0,0,0,NA,NA,0
2016,8,Danny Amendola,NE,4,3,29,1,18,12,11.9
2016,10,Danny Amendola,NE,1,1,14,0,13,1,2.4
2016,11,Danny Amendola,NE,3,2,2,1,23,1,8.2
2016,12,Danny Amendola,NE,1,1,8,0,-1,9,1.8
2016,13,Danny Amendola,NE,4,3,30,0,26,9,6
2016,1,Jordy Nelson,GB,9,6,32,1,47,12,15.2
2016,2,Jordy Nelson,GB,11,5,73,1,154,22,18.3
2016,3,Jordy Nelson,GB,7,6,101,2,71,48,28.1
2016,5,Jordy Nelson,GB,13,4,38,1,226,14,13.8
2016,6,Jordy Nelson,GB,7,5,68,0,83,5,9.8
2016,7,Jordy Nelson,GB,4,1,9,0,26,0,1.9
2016,8,Jordy Nelson,GB,9,4,94,1,120,27,19.4
2016,9,Jordy Nelson,GB,13,7,94,1,215,36,22.4
2016,10,Jordy Nelson,GB,18,12,126,1,182,41,30.6
2016,11,Jordy Nelson,GB,5,3,28,1,38,2,11.8
2016,12,Jordy Nelson,GB,12,8,91,0,181,23,17.1
2016,13,Jordy Nelson,GB,10,8,118,1,107,22,25.8
2016,14,Jordy Nelson,GB,7,6,41,2,47,11,22.1
2016,15,Jordy Nelson,GB,10,7,124,0,204,9,19.4
2016,16,Jordy Nelson,GB,11,9,154,2,130,54,36.4
2016,17,Jordy Nelson,GB,6,6,66,0,31,35,12.6
2016,1,Eddie Royal,CHI,6,4,57,1,67,5,15.7
2016,2,Eddie Royal,CHI,6,4,52,0,22,42,15.2
2016,3,Eddie Royal,CHI,3,3,21,0,4,17,5.1
2016,4,Eddie Royal,CHI,7,7,111,1,52,59,24.1
2016,5,Eddie Royal,CHI,9,7,43,0,56,15,11.3
2016,6,Eddie Royal,CHI,6,4,54,0,34,31,9.4
2016,10,Eddie Royal,CHI,2,1,24,0,6,23,3.4
2016,11,Eddie Royal,CHI,3,2,13,0,4,14,3.3
2016,12,Eddie Royal,CHI,1,1,-6,0,-2,-4,0.4
2016,1,DeSean Jackson,WAS,10,6,102,0,100,36,16.2
2016,2,DeSean Jackson,WAS,5,3,40,0,94,28,7
2016,3,DeSean Jackson,WAS,8,5,96,1,121,17,20.6
2016,4,DeSean Jackson,WAS,2,1,5,0,20,0,1.5
2016,5,DeSean Jackson,WAS,7,3,35,0,74,12,6.5
2016,6,DeSean Jackson,WAS,9,4,55,0,127,11,9.5
2016,7,DeSean Jackson,WAS,8,5,35,0,101,1,8.5
2016,8,DeSean Jackson,WAS,7,3,48,0,117,7,7.8
2016,11,DeSean Jackson,WAS,6,4,51,1,55,11,15.1
2016,12,DeSean Jackson,WAS,8,4,118,1,143,31,21.8
2016,13,DeSean Jackson,WAS,4,1,59,0,74,13,6.9
2016,14,DeSean Jackson,WAS,4,3,102,1,79,32,19.2
2016,15,DeSean Jackson,WAS,10,7,111,0,104,27,18.1
2016,16,DeSean Jackson,WAS,7,5,114,0,157,51,16.4
2016,17,DeSean Jackson,WAS,5,2,34,0,145,4,5.4
2016,1,Harry Douglas,TEN,5,2,21,0,16,13,4.1
2016,3,Harry Douglas,TEN,4,2,20,0,40,-2,4
2016,9,Harry Douglas,TEN,2,2,48,0,39,9,6.8
2016,11,Harry Douglas,TEN,1,1,3,0,2,1,1.3
2016,12,Harry Douglas,TEN,2,2,60,0,55,5,8
2016,14,Harry Douglas,TEN,2,1,10,0,8,18,2
2016,16,Harry Douglas,TEN,6,5,48,0,69,6,9.8
2016,17,Harry Douglas,TEN,0,0,0,0,NA,NA,0
2016,2,Matthew Slater,NE,1,0,0,0,49,0,0
2016,4,Matthew Slater,NE,0,0,0,0,NA,NA,0
2016,5,Matthew Slater,NE,0,0,0,0,NA,NA,0.5
2016,8,Matthew Slater,NE,0,0,0,0,NA,NA,0
2016,10,Matthew Slater,NE,0,0,0,0,NA,NA,0
2016,14,Matthew Slater,NE,0,0,0,0,NA,NA,-2
2016,17,Matthew Slater,NE,0,0,0,0,NA,NA,0
2016,1,Pierre Garcon,WAS,6,6,51,0,31,20,11.1
2016,2,Pierre Garcon,WAS,7,2,25,0,57,3,4.5
2016,3,Pierre Garcon,WAS,7,5,59,0,75,14,10.9
2016,4,Pierre Garcon,WAS,5,4,39,0,16,29,7.9
2016,5,Pierre Garcon,WAS,7,5,56,1,84,2,16.6
2016,6,Pierre Garcon,WAS,11,6,77,0,92,34,13.7
2016,7,Pierre Garcon,WAS,5,2,22,0,77,3,4.2
2016,8,Pierre Garcon,WAS,7,6,67,0,82,18,12.7
2016,10,Pierre Garcon,WAS,10,6,81,0,118,32,14.1
2016,11,Pierre Garcon,WAS,7,6,116,1,83,37,23.6
2016,12,Pierre Garcon,WAS,4,4,43,0,35,8,8.3
2016,13,Pierre Garcon,WAS,9,7,78,0,65,42,14.8
2016,14,Pierre Garcon,WAS,6,5,59,1,58,3,16.9
2016,15,Pierre Garcon,WAS,11,7,78,0,112,24,14.8
2016,16,Pierre Garcon,WAS,5,4,94,0,87,25,13.4
2016,17,Pierre Garcon,WAS,7,4,96,0,105,48,13.6
2016,1,Jordan Norwood,DEN,1,0,0,0,8,0,0
2016,2,Jordan Norwood,DEN,4,3,24,0,23,10,5.4
2016,3,Jordan Norwood,DEN,2,0,0,0,2,0,0
2016,4,Jordan Norwood,DEN,2,2,25,0,15,10,4.5
2016,5,Jordan Norwood,DEN,3,2,24,0,14,13,4.4
2016,6,Jordan Norwood,DEN,7,5,39,0,55,18,8.9
2016,7,Jordan Norwood,DEN,2,1,8,0,7,4,1.8
2016,8,Jordan Norwood,DEN,3,1,9,0,21,2,1.9
2016,9,Jordan Norwood,DEN,4,2,56,1,80,3,13.6
2016,10,Jordan Norwood,DEN,3,3,18,0,13,5,4.8
2016,12,Jordan Norwood,DEN,1,0,0,0,14,0,-2
2016,13,Jordan Norwood,DEN,1,0,0,0,7,0,0
2016,15,Jordan Norwood,DEN,1,1,12,0,10,2,-1.8
2016,16,Jordan Norwood,DEN,1,1,17,0,15,2,2.7
2016,1,Mike Wallace,BAL,6,3,91,1,93,38,19.2
2016,2,Mike Wallace,BAL,6,4,41,2,102,7,20.1
2016,3,Mike Wallace,BAL,6,3,34,0,80,8,6.9
2016,4,Mike Wallace,BAL,10,4,44,0,131,5,10.7
2016,5,Mike Wallace,BAL,11,7,63,0,87,11,13.3
2016,6,Mike Wallace,BAL,9,4,97,0,125,36,13.7
2016,7,Mike Wallace,BAL,13,10,120,0,189,26,22
2016,9,Mike Wallace,BAL,6,4,124,1,50,101,22.4
2016,10,Mike Wallace,BAL,5,4,59,0,29,37,9.9
2016,11,Mike Wallace,BAL,10,5,62,0,169,27,12.5
2016,12,Mike Wallace,BAL,4,3,57,0,33,50,8.6
2016,13,Mike Wallace,BAL,7,6,59,0,70,9,11.9
2016,14,Mike Wallace,BAL,8,5,52,0,140,9,10.2
2016,15,Mike Wallace,BAL,5,2,60,0,65,41,8
2016,16,Mike Wallace,BAL,7,4,21,0,45,10,6.1
2016,17,Mike Wallace,BAL,4,4,33,0,21,12,7.3
2016,2,Darrius Heyward-Bey,PIT,2,1,7,0,0,10,1.7
2016,3,Darrius Heyward-Bey,PIT,1,0,0,0,50,0,0
2016,4,Darrius Heyward-Bey,PIT,1,1,31,1,29,2,10.1
2016,6,Darrius Heyward-Bey,PIT,2,0,0,0,50,0,12
2016,7,Darrius Heyward-Bey,PIT,7,3,30,1,56,6,12
2016,9,Darrius Heyward-Bey,PIT,2,0,0,0,75,0,0
2016,17,Darrius Heyward-Bey,PIT,4,1,46,0,150,0,5.6
2016,1,Michael Crabtree,OAK,9,7,87,0,82,16,17.7
2016,2,Michael Crabtree,OAK,5,4,31,1,31,10,13.1
2016,3,Michael Crabtree,OAK,11,8,102,0,115,34,18.2
2016,4,Michael Crabtree,OAK,12,7,88,3,142,2,33.8
2016,5,Michael Crabtree,OAK,7,3,47,1,82,0,13.7
2016,6,Michael Crabtree,OAK,4,2,10,0,57,1,3
2016,7,Michael Crabtree,OAK,11,8,96,1,111,7,23.6
2016,8,Michael Crabtree,OAK,16,8,108,0,162,64,18.8
2016,9,Michael Crabtree,OAK,6,2,27,0,91,2,4.7
2016,11,Michael Crabtree,OAK,7,3,5,0,55,2,3.5
2016,12,Michael Crabtree,OAK,13,8,110,0,153,45,19
2016,13,Michael Crabtree,OAK,11,7,74,1,115,22,20.4
2016,14,Michael Crabtree,OAK,7,4,21,0,37,10,6.1
2016,15,Michael Crabtree,OAK,8,6,60,1,70,2,18
2016,16,Michael Crabtree,OAK,10,7,90,0,125,29,16
2016,17,Michael Crabtree,OAK,8,5,47,0,91,6,9.7
2016,1,Jeremy Maclin,KC,7,5,63,1,78,4,17.2
2016,2,Jeremy Maclin,KC,15,6,68,0,179,12,12.8
2016,3,Jeremy Maclin,KC,7,4,35,0,83,22,7.5
2016,4,Jeremy Maclin,KC,8,5,78,0,75,13,12.8
2016,6,Jeremy Maclin,KC,3,3,49,0,32,17,7.9
2016,7,Jeremy Maclin,KC,5,4,40,0,69,4,8
2016,8,Jeremy Maclin,KC,10,3,43,1,133,35,13.3
2016,9,Jeremy Maclin,KC,1,0,0,0,6,0,0
2016,14,Jeremy Maclin,KC,3,1,16,0,34,1,2.6
2016,15,Jeremy Maclin,KC,8,6,82,0,77,18,14.2
2016,16,Jeremy Maclin,KC,4,3,9,0,13,3,3.9
2016,17,Jeremy Maclin,KC,5,4,53,0,45,12,9.3
2016,11,Percy Harvin,BUF,4,2,6,0,8,3,3.7
2016,1,Kenny Britt,LA,6,4,67,0,46,34,10.7
2016,2,Kenny Britt,LA,10,6,94,0,134,12,15.4
2016,3,Kenny Britt,LA,6,4,38,0,34,7,5.8
2016,4,Kenny Britt,LA,4,4,82,0,54,28,12.2
2016,5,Kenny Britt,LA,6,5,75,0,50,41,12.5
2016,6,Kenny Britt,LA,8,7,136,2,117,23,32.6
2016,7,Kenny Britt,LA,8,3,43,0,143,15,7.3
2016,9,Kenny Britt,LA,6,4,49,1,56,15,14.9
2016,10,Kenny Britt,LA,10,7,109,0,132,24,17.9
2016,11,Kenny Britt,LA,7,5,43,0,77,19,9.3
2016,12,Kenny Britt,LA,10,5,52,1,113,15,16.2
2016,13,Kenny Britt,LA,6,2,67,1,104,27,14.7
2016,14,Kenny Britt,LA,12,7,82,0,94,21,15.2
2016,15,Kenny Britt,LA,8,4,50,0,81,5,9
2016,16,Kenny Britt,LA,4,1,15,0,32,9,2.5
2016,1,Brandon Tate,BUF,0,0,0,0,NA,NA,0
2016,2,Brandon Tate,BUF,0,0,0,0,NA,NA,0
2016,3,Brandon Tate,BUF,0,0,0,0,NA,NA,0
2016,4,Brandon Tate,BUF,0,0,0,0,NA,NA,0.4
2016,5,Brandon Tate,BUF,0,0,0,0,NA,NA,0
2016,6,Brandon Tate,BUF,1,0,0,0,4,0,0
2016,7,Brandon Tate,BUF,2,2,31,0,29,2,5.1
2016,8,Brandon Tate,BUF,3,2,17,0,30,5,5.1
2016,11,Brandon Tate,BUF,3,2,48,0,25,29,6.8
2016,12,Brandon Tate,BUF,1,1,8,0,-4,12,1.8
2016,13,Brandon Tate,BUF,1,1,13,0,9,4,2.3
2016,14,Brandon Tate,BUF,0,0,0,0,NA,NA,0
2016,15,Brandon Tate,BUF,0,0,0,0,NA,NA,3
2016,16,Brandon Tate,BUF,0,0,0,0,NA,NA,0
2016,17,Brandon Tate,BUF,1,0,0,0,NA,NA,0
2016,1,Julian Edelman,NE,7,7,66,0,42,24,15.2
2016,2,Julian Edelman,NE,11,7,76,0,65,36,14.6
2016,3,Julian Edelman,NE,6,4,38,0,25,25,9.2
2016,4,Julian Edelman,NE,4,1,16,0,71,0,2.7
2016,5,Julian Edelman,NE,10,5,35,0,67,15,8.5
2016,6,Julian Edelman,NE,7,4,30,0,25,15,7.8
2016,7,Julian Edelman,NE,10,9,60,0,41,27,13
2016,8,Julian Edelman,NE,8,4,37,1,108,26,13.7
2016,10,Julian Edelman,NE,9,7,99,0,110,35,14.9
2016,11,Julian Edelman,NE,17,8,77,1,202,58,22.9
2016,12,Julian Edelman,NE,11,8,83,0,72,23,16.3
2016,13,Julian Edelman,NE,12,8,101,0,136,31,18.1
2016,14,Julian Edelman,NE,15,7,73,0,166,20,14.3
2016,15,Julian Edelman,NE,12,6,75,0,71,26,13.5
2016,16,Julian Edelman,NE,8,5,89,0,111,16,13.9
2016,17,Julian Edelman,NE,13,8,151,1,105,117,31.7
2016,1,Victor Cruz,NYG,4,4,34,1,30,4,13.4
2016,2,Victor Cruz,NYG,8,4,91,0,105,46,11.1
2016,3,Victor Cruz,NYG,3,3,70,0,42,28,10
2016,4,Victor Cruz,NYG,9,5,50,0,74,11,10
2016,5,Victor Cruz,NYG,2,0,0,0,28,0,0
2016,6,Victor Cruz,NYG,7,3,31,0,90,3,6.1
2016,7,Victor Cruz,NYG,8,5,55,0,54,25,10.5
2016,9,Victor Cruz,NYG,1,1,46,0,35,11,5.6
2016,11,Victor Cruz,NYG,2,1,48,0,54,28,5.8
2016,12,Victor Cruz,NYG,5,1,37,0,102,8,4.7
2016,14,Victor Cruz,NYG,4,1,4,0,30,0,1.4
2016,15,Victor Cruz,NYG,2,1,29,0,48,4,3.9
2016,16,Victor Cruz,NYG,13,8,84,0,142,10,16.4
2016,17,Victor Cruz,NYG,4,2,7,0,27,11,2.7
2016,4,Bryan Walters,JAC,1,0,0,0,12,0,0
2016,6,Bryan Walters,JAC,0,0,0,0,NA,NA,0
2016,8,Bryan Walters,JAC,2,2,14,1,13,1,9.4
2016,9,Bryan Walters,JAC,1,0,0,0,5,0,-2
2016,12,Bryan Walters,JAC,0,0,0,0,NA,NA,0
2016,13,Bryan Walters,JAC,6,3,31,0,28,22,6.1
2016,14,Bryan Walters,JAC,4,4,31,1,27,4,13.1
2016,15,Bryan Walters,JAC,5,2,26,0,80,1,4.6
2016,16,Bryan Walters,JAC,6,5,45,0,23,25,9.5
2016,17,Bryan Walters,JAC,9,8,84,0,54,45,16.8
2016,1,Arrelious Benn,JAC,0,0,0,0,NA,NA,0
2016,2,Arrelious Benn,JAC,2,1,9,0,16,2,1.9
2016,3,Arrelious Benn,JAC,0,0,0,0,NA,NA,0
2016,4,Arrelious Benn,JAC,2,1,1,0,-2,3,1.1
2016,6,Arrelious Benn,JAC,1,1,51,1,15,36,12.1
2016,7,Arrelious Benn,JAC,2,1,39,0,33,12,4.9
2016,8,Arrelious Benn,JAC,1,0,0,0,18,0,0
2016,9,Arrelious Benn,JAC,1,1,16,0,16,0,2.6
2016,10,Arrelious Benn,JAC,0,0,0,0,NA,NA,0
2016,13,Arrelious Benn,JAC,0,0,0,0,NA,NA,0
2016,14,Arrelious Benn,JAC,1,0,0,0,17,0,0
2016,15,Arrelious Benn,JAC,0,0,0,0,NA,NA,0
2016,1,Brandon LaFell,CIN,4,4,91,0,49,42,13.1
2016,2,Brandon LaFell,CIN,8,3,39,0,73,4,6.9
2016,3,Brandon LaFell,CIN,3,2,34,0,27,13,5.2
2016,4,Brandon LaFell,CIN,6,4,44,0,52,7,8.4
2016,5,Brandon LaFell,CIN,11,8,68,2,95,19,26.8
2016,6,Brandon LaFell,CIN,5,2,13,1,64,5,9.3
2016,7,Brandon LaFell,CIN,5,4,83,1,68,25,18.3
2016,8,Brandon LaFell,CIN,2,1,6,0,21,2,1.6
2016,10,Brandon LaFell,CIN,2,1,9,0,15,5,1.9
2016,11,Brandon LaFell,CIN,9,4,32,0,107,9,7.2
2016,12,Brandon LaFell,CIN,9,3,38,0,86,19,6.8
2016,13,Brandon LaFell,CIN,7,5,95,1,116,12,20.5
2016,14,Brandon LaFell,CIN,6,3,22,0,65,19,5.2
2016,15,Brandon LaFell,CIN,9,7,91,0,103,23,16.1
2016,16,Brandon LaFell,CIN,10,6,130,1,81,102,25
2016,17,Brandon LaFell,CIN,11,7,67,0,69,34,13.7
2016,1,Emmanuel Sanders,DEN,8,5,49,0,68,4,9.9
2016,2,Emmanuel Sanders,DEN,8,3,39,0,67,8,6.9
2016,3,Emmanuel Sanders,DEN,13,9,117,2,80,48,32.7
2016,4,Emmanuel Sanders,DEN,13,8,88,1,184,11,22.8
2016,5,Emmanuel Sanders,DEN,9,7,80,0,97,9,15
2016,6,Emmanuel Sanders,DEN,6,4,40,0,93,6,8
2016,7,Emmanuel Sanders,DEN,8,4,86,0,122,30,12.6
2016,8,Emmanuel Sanders,DEN,10,4,68,0,182,4,10.8
2016,9,Emmanuel Sanders,DEN,11,5,47,0,145,8,9.7
2016,10,Emmanuel Sanders,DEN,9,5,54,0,94,20,10.4
2016,12,Emmanuel Sanders,DEN,10,7,162,1,172,46,29.2
2016,13,Emmanuel Sanders,DEN,9,3,28,0,141,13,6.2
2016,14,Emmanuel Sanders,DEN,14,11,100,1,116,33,27
2016,15,Emmanuel Sanders,DEN,6,3,48,0,90,11,7.8
2016,16,Emmanuel Sanders,DEN,3,1,26,0,63,1,3.6
2016,1,Eric Decker,NYJ,7,2,37,1,85,5,11.7
2016,2,Eric Decker,NYJ,8,6,126,1,150,15,24.6
2016,3,Eric Decker,NYJ,6,1,31,0,98,10,4.1
2016,1,Andre Roberts,DET,1,1,8,0,5,3,1.8
2016,2,Andre Roberts,DET,0,0,0,0,NA,NA,0
2016,3,Andre Roberts,DET,1,0,0,0,10,0,0
2016,4,Andre Roberts,DET,1,1,8,0,6,2,7.8
2016,5,Andre Roberts,DET,1,0,0,0,6,0,0
2016,6,Andre Roberts,DET,2,2,13,1,9,4,9.3
2016,7,Andre Roberts,DET,2,1,20,0,32,8,3
2016,8,Andre Roberts,DET,0,0,0,0,NA,NA,0
2016,9,Andre Roberts,DET,1,1,27,0,27,0,3.7
2016,11,Andre Roberts,DET,1,1,44,0,20,24,9.4
2016,12,Andre Roberts,DET,4,2,19,0,94,0,3.9
2016,13,Andre Roberts,DET,7,4,35,0,93,14,7.5
2016,14,Andre Roberts,DET,2,0,0,0,23,0,0
2016,15,Andre Roberts,DET,0,0,0,0,NA,NA,0
2016,16,Andre Roberts,DET,1,1,14,0,6,8,2.4
2016,17,Andre Roberts,DET,1,0,0,0,29,0,0
2016,1,Antonio Brown,PIT,11,8,126,2,144,5,32.6
2016,2,Antonio Brown,PIT,11,4,39,0,116,8,7.9
2016,3,Antonio Brown,PIT,18,12,140,0,125,78,26
2016,4,Antonio Brown,PIT,5,4,64,2,73,2,22.4
2016,5,Antonio Brown,PIT,11,9,78,1,72,22,22.8
2016,6,Antonio Brown,PIT,8,4,39,0,99,6,8.5
2016,7,Antonio Brown,PIT,11,7,106,0,118,39,18.9
2016,9,Antonio Brown,PIT,11,7,85,1,138,31,21.5
2016,10,Antonio Brown,PIT,18,14,154,1,151,82,34.4
2016,11,Antonio Brown,PIT,10,8,76,0,117,25,15.6
2016,12,Antonio Brown,PIT,6,5,91,3,111,10,32.1
2016,13,Antonio Brown,PIT,7,6,54,1,34,20,17.4
2016,14,Antonio Brown,PIT,11,5,78,0,155,35,12.8
2016,15,Antonio Brown,PIT,5,3,58,0,78,13,8.8
2016,16,Antonio Brown,PIT,11,10,96,1,56,58,25.6
2016,1,Marc Mariani,TEN,0,0,0,0,NA,NA,0
2016,2,Marc Mariani,TEN,0,0,0,0,NA,NA,0
2016,3,Marc Mariani,TEN,0,0,0,0,NA,NA,0
2016,4,Marc Mariani,TEN,0,0,0,0,NA,NA,0
2016,5,Marc Mariani,TEN,0,0,0,0,NA,NA,0
2016,6,Marc Mariani,TEN,0,0,0,0,NA,NA,0
2016,7,Marc Mariani,TEN,0,0,0,0,NA,NA,0
2016,8,Marc Mariani,TEN,0,0,0,0,NA,NA,0
