"full_name","variable","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17"
"Quinton Patton","receiving_rec",5,3,1,1,2,4,3,NA,6,3,2,1,NA,4,2,NA,NA
"Quinton Patton","receiving_yds",60,25,8,13,16,52,13,NA,106,52,17,12,NA,31,3,NA,NA
"Quinton Patton","receiving_tds",0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,NA
"Quinton Patton","air_yds",34,23,46,48,11,31,11,NA,98,134,73,22,NA,31,7,NA,NA
"Quinton Patton","yac_yds",26,15,0,2,5,48,12,NA,61,18,2,1,NA,19,-4,NA,NA
"Quinton Patton","fpts_ppr",11,5.5,1.8,2.3,3.6,9.2,4.3,NA,16.6,8.2,3.7,2.2,NA,7.1,2.3,NA,NA
"Randall Cobb","receiving_tar",8,7,3,NA,11,11,15,NA,2,8,5,7,3,3,1,NA,NA
"Randall Cobb","receiving_rec",6,5,1,NA,9,7,11,NA,2,4,3,6,3,3,0,NA,NA
"Randall Cobb","receiving_yds",57,42,33,NA,108,53,95,NA,14,31,84,41,19,33,0,NA,NA
"Randall Cobb","receiving_tds",0,0,0,NA,0,1,1,NA,1,0,0,0,1,0,0,NA,NA
"Randall Cobb","air_yds",76,25,37,NA,58,113,75,NA,3,65,37,11,19,13,8,NA,NA
"Randall Cobb","yac_yds",9,36,16,NA,72,26,59,NA,11,14,60,41,0,20,0,NA,NA
"Randall Cobb","fpts_ppr",12.8,9.3,4.3,NA,19.8,18.3,28.6,NA,9.4,7.1,11.4,10.1,10.9,6.3,0,NA,NA
"Rashad Greene","receiving_tar",2,3,0,1,NA,NA,2,NA,NA,0,0,0,NA,NA,NA,NA,NA
"Rashad Greene","receiving_rec",1,1,0,1,NA,NA,2,NA,NA,0,0,0,NA,NA,NA,NA,NA
"Rashad Greene","receiving_yds",9,7,0,8,NA,NA,8,NA,NA,0,0,0,NA,NA,NA,NA,NA
"Rashad Greene","receiving_tds",0,0,0,0,NA,NA,0,NA,NA,0,0,0,NA,NA,NA,NA,NA
"Rashad Greene","air_yds",8,46,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rashad Greene","yac_yds",6,0,NA,6,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rashad Greene","fpts_ppr",1.9,1.7,0,1.8,NA,NA,0.8,NA,NA,0,0,0,NA,NA,NA,NA,NA
"Rashad Ross","receiving_tar",NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"Rashad Ross","receiving_rec",NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"Rashad Ross","receiving_yds",NA,NA,NA,NA,8,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"Rashad Ross","receiving_tds",NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"Rashad Ross","air_yds",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rashad Ross","yac_yds",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rashad Ross","fpts_ppr",NA,NA,NA,NA,1.8,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"Rashard Higgins","receiving_tar",NA,1,1,NA,1,1,2,1,NA,NA,1,2,NA,NA,NA,1,1
"Rashard Higgins","receiving_rec",NA,0,0,NA,0,1,2,1,NA,NA,0,2,NA,NA,NA,0,0
"Rashard Higgins","receiving_yds",NA,0,0,NA,0,14,19,10,NA,NA,0,34,NA,NA,NA,0,0
"Rashard Higgins","receiving_tds",NA,0,0,NA,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0
"Rashard Higgins","air_yds",NA,31,4,NA,NA,14,15,6,NA,NA,26,11,NA,NA,NA,2,15
"Rashard Higgins","yac_yds",NA,0,0,NA,NA,0,4,4,NA,NA,0,23,NA,NA,NA,0,0
"Rashard Higgins","fpts_ppr",NA,0,0,NA,0,2.4,3.9,2,NA,NA,0,5.4,NA,NA,NA,0,0
"Ricardo Louis","receiving_tar",0,0,4,5,5,9,3,7,0,NA,1,0,NA,0,0,0,2
"Ricardo Louis","receiving_rec",0,0,3,3,2,5,1,2,0,NA,0,0,NA,0,0,0,2
"Ricardo Louis","receiving_yds",0,0,40,28,13,65,5,32,0,NA,0,0,NA,0,0,0,22
"Ricardo Louis","receiving_tds",0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0
"Ricardo Louis","air_yds",NA,NA,33,61,87,78,35,50,NA,NA,4,NA,NA,NA,NA,NA,9
"Ricardo Louis","yac_yds",NA,NA,10,12,9,29,4,10,NA,NA,0,NA,NA,NA,NA,NA,13
"Ricardo Louis","fpts_ppr",0,0,7,5.8,3.3,11.5,1.5,5.2,0,NA,0,0,NA,0,0,0,4.2
"Rishard Matthews","receiving_tar",4,6,8,2,4,3,7,4,10,5,13,7,NA,3,10,9,13
"Rishard Matthews","receiving_rec",3,4,3,2,4,3,4,4,6,3,9,3,NA,1,4,3,9
"Rishard Matthews","receiving_yds",26,40,32,82,32,70,37,38,63,63,122,64,NA,26,105,31,114
"Rishard Matthews","receiving_tds",0,0,0,0,1,1,0,1,2,1,0,1,NA,0,0,1,1
"Rishard Matthews","air_yds",37,70,79,47,27,65,112,24,158,102,134,81,NA,70,174,103,144
"Rishard Matthews","yac_yds",0,8,8,35,5,5,10,14,11,2,30,17,NA,4,22,18,14
"Rishard Matthews","fpts_ppr",5.6,8,6.2,10.2,13.2,16,7.7,13.8,24.3,15.3,21.2,15.4,NA,3.6,12.5,12.1,26.4
"Robby Anderson","receiving_tar",NA,NA,2,6,2,6,3,6,6,6,NA,2,12,11,6,3,7
"Robby Anderson","receiving_rec",NA,NA,2,2,1,4,3,3,4,3,NA,2,4,6,4,0,4
"Robby Anderson","receiving_yds",NA,NA,34,12,10,24,41,31,49,69,NA,34,61,99,80,0,43
"Robby Anderson","receiving_tds",NA,NA,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0
"Robby Anderson","air_yds",NA,NA,26,104,43,84,29,96,91,73,NA,26,245,196,99,102,103
"Robby Anderson","yac_yds",NA,NA,8,4,0,3,12,7,11,29,NA,8,7,8,27,0,7
"Robby Anderson","fpts_ppr",NA,NA,5.4,3.2,2,6.4,10.1,6.1,8.9,9.9,NA,3.4,16.1,17.1,18,0,8.3
"Robert Woods","receiving_tar",5,2,8,10,6,6,NA,7,13,NA,3,NA,NA,3,2,6,5
"Robert Woods","receiving_rec",4,1,6,7,2,5,NA,4,10,NA,3,NA,NA,1,1,3,4
"Robert Woods","receiving_yds",20,10,51,89,26,44,NA,50,162,NA,41,NA,NA,29,5,43,43
"Robert Woods","receiving_tds",0,0,0,0,0,1,NA,0,0,NA,0,NA,NA,0,0,0,0
"Robert Woods","air_yds",29,28,95,100,71,30,NA,87,200,NA,22,NA,NA,54,9,47,65
"Robert Woods","yac_yds",0,-3,16,19,5,19,NA,0,35,NA,19,NA,NA,2,0,11,1
"Robert Woods","fpts_ppr",6,2,11.1,15.9,4.6,16,NA,9,26.2,NA,7.1,NA,NA,3.9,1.5,7.3,8.3
"Rod Streater","receiving_tar",NA,2,1,NA,1,1,1,NA,0,2,1,5,1,1,3,7,1
"Rod Streater","receiving_rec",NA,1,1,NA,0,1,0,NA,0,1,0,4,0,1,2,6,1
"Rod Streater","receiving_yds",NA,13,19,NA,0,16,0,NA,0,11,0,46,0,7,11,63,5
"Rod Streater","receiving_tds",NA,0,0,NA,0,0,0,NA,0,0,0,0,0,0,1,1,0
"Rod Streater","air_yds",NA,15,5,NA,28,8,12,NA,NA,14,20,23,9,7,14,60,5
"Rod Streater","yac_yds",NA,13,14,NA,0,8,0,NA,NA,7,0,30,0,0,0,8,0
"Rod Streater","fpts_ppr",NA,2.3,2.9,NA,0,2.6,0,NA,0,2.1,0,8.6,0,1.7,9.1,18.3,1.5
"Roger Lewis","receiving_tar",NA,NA,NA,NA,0,3,1,NA,2,4,2,4,1,1,NA,1,NA
"Roger Lewis","receiving_rec",NA,NA,NA,NA,0,1,1,NA,1,1,1,1,1,0,NA,0,NA
"Roger Lewis","receiving_yds",NA,NA,NA,NA,0,24,7,NA,30,2,8,18,8,0,NA,0,NA
"Roger Lewis","receiving_tds",NA,NA,NA,NA,0,1,0,NA,1,0,0,0,0,0,NA,0,NA
"Roger Lewis","air_yds",NA,NA,NA,NA,NA,49,6,NA,47,43,10,123,8,12,NA,35,NA
"Roger Lewis","yac_yds",NA,NA,NA,NA,NA,0,1,NA,0,0,3,0,0,0,NA,0,NA
"Roger Lewis","fpts_ppr",NA,NA,NA,NA,0,9.4,1.7,NA,10,1.2,1.8,2.8,1.8,0,NA,0,NA
"Russell Shepard","receiving_tar",0,2,2,NA,0,NA,6,3,NA,NA,4,3,2,3,3,5,7
"Russell Shepard","receiving_rec",0,2,1,NA,0,NA,5,2,NA,NA,3,2,1,1,1,3,2
"Russell Shepard","receiving_yds",0,16,6,NA,0,NA,77,24,NA,NA,54,23,15,17,19,61,29
"Russell Shepard","receiving_tds",0,0,0,NA,0,NA,1,1,NA,NA,0,0,0,0,0,0,0
"Russell Shepard","air_yds",NA,11,15,NA,NA,NA,73,65,NA,NA,67,44,16,39,68,64,86
"Russell Shepard","yac_yds",NA,5,0,NA,NA,NA,23,5,NA,NA,6,6,3,0,3,15,10
"Russell Shepard","fpts_ppr",0.9,3.6,1.6,NA,0,NA,18.7,10.4,NA,NA,8.4,4.3,2.5,2.7,2.9,9.1,4.9
"Ryan Grant","receiving_tar",1,1,1,NA,NA,1,2,2,NA,3,1,1,2,NA,0,4,NA
"Ryan Grant","receiving_rec",0,1,0,NA,NA,0,1,1,NA,0,1,0,2,NA,0,3,NA
"Ryan Grant","receiving_yds",0,5,0,NA,NA,0,5,17,NA,0,4,0,20,NA,0,25,NA
"Ryan Grant","receiving_tds",0,0,0,NA,NA,0,0,0,NA,0,0,0,0,NA,0,0,NA
"Ryan Grant","air_yds",1,5,23,NA,NA,NA,16,27,NA,31,3,20,5,NA,NA,37,NA
"Ryan Grant","yac_yds",0,0,0,NA,NA,NA,4,0,NA,0,1,0,15,NA,NA,5,NA
"Ryan Grant","fpts_ppr",0,1.5,0,NA,NA,0,1.5,2.7,NA,0,1.4,0,4,NA,0,5.5,NA
"Sammie Coates","receiving_tar",3,5,4,8,11,4,1,NA,5,1,0,3,0,0,4,NA,NA
"Sammie Coates","receiving_rec",2,2,3,6,6,0,1,NA,0,0,0,0,0,0,1,NA,NA
"Sammie Coates","receiving_yds",56,97,50,79,139,0,4,NA,0,0,0,0,0,0,10,NA,NA
"Sammie Coates","receiving_tds",0,0,0,0,2,0,0,NA,0,0,0,0,0,0,0,NA,NA
"Sammie Coates","air_yds",45,199,63,107,163,70,3,NA,133,38,NA,99,NA,NA,101,NA,NA
"Sammie Coates","yac_yds",11,20,2,22,53,0,1,NA,0,0,NA,0,NA,NA,0,NA,NA
"Sammie Coates","fpts_ppr",7.6,12.3,8,13.8,31.9,0,1.4,NA,0,0,0,0,0,0,2.9,NA,NA
"Sammy Watkins","receiving_tar",6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,6,4,10,9
"Sammy Watkins","receiving_rec",4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,1,7,4
"Sammy Watkins","receiving_yds",43,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,38,54,10,154,31
"Sammy Watkins","receiving_tds",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0
"Sammy Watkins","air_yds",61,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,103,74,31,226,81
"Sammy Watkins","yac_yds",7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,4,12,0,11,2
"Sammy Watkins","fpts_ppr",8.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6.8,15.4,2,28.4,7.1
"Seth Roberts","receiving_tar",4,6,6,3,3,6,9,7,3,NA,3,4,5,9,3,3,3
"Seth Roberts","receiving_rec",2,3,2,3,2,3,4,3,3,NA,1,3,2,2,2,0,3
"Seth Roberts","receiving_yds",19,25,27,12,22,29,42,69,32,NA,6,31,18,12,27,0,26
"Seth Roberts","receiving_tds",1,0,1,1,0,0,0,1,0,NA,0,1,0,0,0,0,0
"Seth Roberts","air_yds",29,58,48,5,21,34,52,90,26,NA,33,25,47,105,27,33,13
"Seth Roberts","yac_yds",7,17,22,7,2,28,21,30,6,NA,2,10,10,7,13,0,13
"Seth Roberts","fpts_ppr",9.9,5.5,10.7,10.2,4.2,5.9,8.2,15.9,6.2,NA,1.6,14.1,5.8,3.2,4.7,0,5.6
"Shane Wynn","receiving_tar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA
"Shane Wynn","receiving_rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA
"Shane Wynn","receiving_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,NA,NA,NA
"Shane Wynn","receiving_tds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
"Shane Wynn","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA
"Shane Wynn","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA
"Shane Wynn","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2.9,NA,NA,NA
"Stefon Diggs","receiving_tar",9,11,7,7,NA,NA,5,13,14,15,7,NA,8,5,5,6,NA
"Stefon Diggs","receiving_rec",7,9,4,5,NA,NA,2,8,13,13,6,NA,8,3,2,4,NA
"Stefon Diggs","receiving_yds",103,182,40,47,NA,NA,18,76,80,164,37,NA,59,55,13,29,NA
"Stefon Diggs","receiving_tds",0,1,0,0,NA,NA,0,1,0,0,0,NA,0,0,0,1,NA
"Stefon Diggs","air_yds",115,114,51,44,NA,NA,72,156,40,141,38,NA,30,68,57,31,NA
"Stefon Diggs","yac_yds",24,76,3,21,NA,NA,1,10,40,69,26,NA,29,9,7,4,NA
"Stefon Diggs","fpts_ppr",17.2,33.2,8,9.6,NA,NA,3.8,21.6,22.2,29.4,9.7,NA,13.9,8.5,3.3,12.9,NA
"Sterling Shepard","receiving_tar",4,8,7,7,7,8,7,NA,6,7,11,0,8,4,5,11,5
"Sterling Shepard","receiving_rec",3,8,5,4,2,4,5,NA,3,5,5,0,4,3,4,7,3
"Sterling Shepard","receiving_yds",43,117,73,30,14,25,32,NA,50,42,50,0,21,39,56,61,30
"Sterling Shepard","receiving_tds",1,0,1,0,0,0,0,NA,1,1,1,0,1,0,1,1,0
"Sterling Shepard","air_yds",47,84,77,47,79,72,37,NA,84,40,147,NA,80,18,21,110,29
"Sterling Shepard","yac_yds",6,33,19,20,7,22,21,NA,9,9,14,NA,4,29,38,19,7
"Sterling Shepard","fpts_ppr",13.3,19.7,18.3,7,3.4,6.5,8.2,NA,14,15.2,16,2.2,12.1,6.9,15.6,19.3,6.7
"Steve Smith","receiving_tar",9,6,11,11,3,NA,NA,NA,7,7,9,4,10,6,7,7,5
"Steve Smith","receiving_rec",5,3,8,8,3,NA,NA,NA,4,5,8,4,6,4,2,7,3
"Steve Smith","receiving_yds",19,64,87,111,29,NA,NA,NA,47,60,99,20,53,57,40,79,34
"Steve Smith","receiving_tds",0,0,0,1,0,NA,NA,NA,0,1,1,0,0,0,1,1,0
"Steve Smith","air_yds",44,80,66,88,27,NA,NA,NA,46,98,74,17,42,56,133,41,65
"Steve Smith","yac_yds",12,5,39,60,2,NA,NA,NA,26,10,34,3,20,9,3,38,20
"Steve Smith","fpts_ppr",6.9,9.4,16.7,25.1,5.9,NA,NA,NA,8.7,17,23.9,6,11.3,9.7,12,22.9,6.4
"Tajae Sharpe","receiving_tar",11,7,7,7,4,3,6,1,8,4,7,3,NA,1,4,8,2
"Tajae Sharpe","receiving_rec",7,4,3,2,2,0,4,1,4,3,4,2,NA,0,2,3,0
"Tajae Sharpe","receiving_yds",76,33,48,15,17,0,59,11,58,68,68,11,NA,0,10,48,0
"Tajae Sharpe","receiving_tds",0,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0
"Tajae Sharpe","air_yds",136,68,99,76,84,18,83,10,142,80,94,28,NA,11,17,132,11
"Tajae Sharpe","yac_yds",5,13,7,2,8,0,8,1,10,14,11,6,NA,0,5,0,0
"Tajae Sharpe","fpts_ppr",14.6,7.3,7.8,3.5,3.7,0.1,9.9,2.1,9.8,15.8,16.8,3.1,NA,0,3,7.8,0
"Tanner McEvoy","receiving_tar",NA,NA,1,1,NA,1,1,0,NA,NA,NA,NA,2,3,NA,NA,2
"Tanner McEvoy","receiving_rec",NA,NA,0,1,NA,1,1,0,NA,NA,NA,NA,1,3,NA,NA,2
"Tanner McEvoy","receiving_yds",NA,NA,0,42,NA,17,10,0,NA,NA,NA,NA,14,41,NA,NA,16
"Tanner McEvoy","receiving_tds",NA,NA,0,1,NA,0,0,0,NA,NA,NA,NA,0,1,NA,NA,0
"Tanner McEvoy","air_yds",NA,NA,1,32,NA,10,7,NA,NA,NA,NA,NA,20,35,NA,NA,16
"Tanner McEvoy","yac_yds",NA,NA,0,10,NA,7,3,NA,NA,NA,NA,NA,4,6,NA,NA,0
"Tanner McEvoy","fpts_ppr",NA,NA,0,11.2,NA,2.7,2,1.72,NA,NA,NA,NA,2.4,13.1,NA,NA,3.6
"Tavarres King","receiving_tar",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1
"Tavarres King","receiving_rec",NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1
"Tavarres King","receiving_yds",NA,NA,NA,NA,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,44
"Tavarres King","receiving_tds",NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"Tavarres King","air_yds",NA,NA,NA,NA,26,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,39
"Tavarres King","yac_yds",NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,5
"Tavarres King","fpts_ppr",NA,NA,NA,NA,0,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,5.4
"Tavon Austin","receiving_tar",12,9,8,6,10,4,15,NA,2,7,2,4,NA,11,5,7,4
"Tavon Austin","receiving_rec",4,5,5,2,7,3,10,NA,1,2,1,4,NA,7,3,2,2
"Tavon Austin","receiving_yds",13,50,82,14,59,24,57,NA,17,19,21,45,NA,62,14,14,18
"Tavon Austin","receiving_tds",0,0,1,0,0,0,1,NA,0,0,0,1,NA,0,0,0,0
"Tavon Austin","air_yds",77,100,63,67,47,12,82,NA,62,39,17,26,NA,80,35,37,21
"Tavon Austin","yac_yds",13,13,33,12,17,18,55,NA,2,25,17,19,NA,19,6,1,22
"Tavon Austin","fpts_ppr",5.5,10.6,21.4,2.8,15.5,5.6,22.7,NA,2.8,4.9,3.9,15.5,NA,15.9,5.7,12,2
"Taylor Gabriel","receiving_tar",NA,3,3,3,NA,2,NA,3,5,5,NA,5,6,6,6,4,NA
"Taylor Gabriel","receiving_rec",NA,3,2,3,NA,1,NA,3,5,1,NA,4,5,3,3,3,NA
"Taylor Gabriel","receiving_yds",NA,28,33,49,NA,6,NA,68,52,76,NA,75,44,82,60,15,NA
"Taylor Gabriel","receiving_tds",NA,0,0,0,NA,0,NA,1,0,1,NA,2,0,1,1,0,NA
"Taylor Gabriel","air_yds",NA,18,48,41,NA,21,NA,52,40,83,NA,11,36,75,107,0,NA
"Taylor Gabriel","yac_yds",NA,10,3,8,NA,3,NA,16,12,55,NA,72,20,33,33,19,NA
"Taylor Gabriel","fpts_ppr",NA,5.8,5.3,7.9,NA,1.6,NA,15.8,18.6,14.6,NA,26.2,9.4,17.2,15,4.5,NA
"Ted Ginn","receiving_tar",1,4,7,5,1,8,NA,6,7,8,4,10,6,4,8,9,7
"Ted Ginn","receiving_rec",1,2,3,2,1,5,NA,5,5,5,3,4,5,2,4,3,4
"Ted Ginn","receiving_yds",5,51,62,14,5,54,NA,53,40,44,46,115,80,21,64,29,69
"Ted Ginn","receiving_tds",0,0,0,0,0,0,NA,0,0,0,1,1,1,0,1,0,0
"Ted Ginn","air_yds",5,56,163,51,-1,100,NA,51,30,91,78,159,79,39,169,59,48
"Ted Ginn","yac_yds",0,3,12,-1,6,12,NA,6,22,0,0,57,11,3,5,5,41
"Ted Ginn","fpts_ppr",3.5,5.6,9.7,3.4,-0.5,11,NA,10.3,9,9.5,14.9,22.8,19.6,4.6,16.4,5.9,13.3
"Terrance Williams","receiving_tar",4,NA,4,6,5,5,NA,7,3,1,2,2,3,6,4,4,5
"Terrance Williams","receiving_rec",3,NA,4,4,5,4,NA,2,2,1,1,1,2,5,3,4,3
"Terrance Williams","receiving_yds",34,NA,88,44,70,75,NA,25,19,5,11,10,13,76,30,61,33
"Terrance Williams","receiving_tds",0,NA,0,1,0,0,NA,0,0,0,0,1,0,1,0,0,1
"Terrance Williams","air_yds",45,NA,47,65,53,69,NA,89,30,-2,22,45,33,72,26,44,80
"Terrance Williams","yac_yds",9,NA,41,7,17,20,NA,10,9,7,5,0,1,9,16,17,3
"Terrance Williams","fpts_ppr",6.4,NA,10.8,14.4,12,11.5,NA,4.5,3.9,1.5,2.1,8,3.3,18.6,6,10.1,12.3
"Terrelle Pryor","receiving_tar",7,10,14,9,6,13,4,13,7,9,10,12,NA,3,8,5,11
"Terrelle Pryor","receiving_rec",3,3,8,5,5,9,2,6,5,5,5,6,NA,1,4,3,7
"Terrelle Pryor","receiving_yds",68,32,144,46,48,75,18,101,47,48,97,131,NA,3,19,36,94
"Terrelle Pryor","receiving_tds",0,0,0,1,0,2,0,0,1,0,0,0,NA,0,0,0,0
"Terrelle Pryor","air_yds",122,208,183,77,40,152,28,257,77,115,162,216,NA,63,77,73,126
"Terrelle Pryor","yac_yds",5,2,57,6,28,2,0,30,8,9,12,15,NA,-1,14,17,42
"Terrelle Pryor","fpts_ppr",9.8,6.2,31.9,15,10.3,28.84,3.8,18.1,15.7,9.8,14.7,19.1,NA,1.3,5.9,6.6,16.4
"T.J. Jones","receiving_tar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,6,4
"T.J. Jones","receiving_rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,1
"T.J. Jones","receiving_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,9,35
"T.J. Jones","receiving_tds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0
"T.J. Jones","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,78,59
"T.J. Jones","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,5,4
"T.J. Jones","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,1.9,4.5
"Tommylee Lewis","receiving_tar",NA,1,4,1,NA,3,0,0,NA,NA,NA,2,0,0,0,0,0
"Tommylee Lewis","receiving_rec",NA,1,3,1,NA,2,0,0,NA,NA,NA,0,0,0,0,0,0
"Tommylee Lewis","receiving_yds",NA,-1,43,9,NA,24,0,0,NA,NA,NA,0,0,0,0,0,0
"Tommylee Lewis","receiving_tds",NA,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0
"Tommylee Lewis","air_yds",NA,-3,32,8,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tommylee Lewis","yac_yds",NA,2,18,1,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tommylee Lewis","fpts_ppr",NA,0.9,7.4,2.2,NA,4.4,0,0,NA,NA,NA,0.7,0,0,0,0,0
"Tony Washington","receiving_tar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Tony Washington","receiving_rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Tony Washington","receiving_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"Tony Washington","receiving_tds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"Tony Washington","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2
"Tony Washington","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"Tony Washington","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9
"Torrey Smith","receiving_tar",6,10,4,2,1,7,2,NA,3,4,NA,7,2,1,NA,NA,NA
"Torrey Smith","receiving_rec",2,3,3,1,0,3,1,NA,2,2,NA,3,0,0,NA,NA,NA
"Torrey Smith","receiving_yds",13,55,35,3,0,76,17,NA,18,26,NA,24,0,0,NA,NA,NA
"Torrey Smith","receiving_tds",0,1,0,0,0,1,0,NA,0,0,NA,1,0,0,NA,NA,NA
"Torrey Smith","air_yds",39,167,35,51,43,123,32,NA,16,40,NA,69,22,26,NA,NA,NA
"Torrey Smith","yac_yds",0,4,9,0,0,38,1,NA,6,0,NA,3,0,0,NA,NA,NA
"Torrey Smith","fpts_ppr",3.3,14.5,6.5,1.3,0,16.6,2.7,NA,3.8,4.6,NA,11.4,0,0,NA,NA,NA
"Travis Benjamin","receiving_tar",8,6,7,7,11,5,5,9,1,NA,NA,2,4,3,3,4,NA
"Travis Benjamin","receiving_rec",7,6,4,4,7,3,4,3,1,NA,NA,1,2,0,2,3,NA
"Travis Benjamin","receiving_yds",32,115,82,48,117,17,54,44,5,NA,NA,8,24,0,56,75,NA
"Travis Benjamin","receiving_tds",0,2,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,NA
"Travis Benjamin","air_yds",23,95,74,80,211,43,26,137,0,NA,NA,50,57,83,53,86,NA
"Travis Benjamin","yac_yds",11,20,39,14,45,1,43,4,5,NA,NA,9,23,0,11,21,NA
"Travis Benjamin","fpts_ppr",10.2,29.4,10.2,6.8,18.7,2.7,9.4,13.4,1.5,NA,NA,1.8,4.4,-0.2,13.6,10.5,NA
"Trevor Davis","receiving_tar",NA,1,1,NA,0,0,0,4,0,1,NA,NA,NA,NA,NA,NA,NA
"Trevor Davis","receiving_rec",NA,0,0,NA,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA
"Trevor Davis","receiving_yds",NA,0,0,NA,0,0,0,24,0,0,NA,NA,NA,NA,NA,NA,NA
"Trevor Davis","receiving_tds",NA,0,0,NA,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA
"Trevor Davis","air_yds",NA,16,12,NA,NA,NA,NA,26,NA,9,NA,NA,NA,NA,NA,NA,NA
"Trevor Davis","yac_yds",NA,0,0,NA,NA,NA,NA,8,NA,0,NA,NA,NA,NA,NA,NA,NA
"Trevor Davis","fpts_ppr",NA,0,0,NA,0,0,0,11.4,0,-2,NA,NA,NA,NA,NA,NA,NA
"T.Y. Hilton","receiving_tar",12,11,11,10,11,9,12,6,8,NA,9,5,10,13,7,9,12
